Year,Month,Group,State,Age Group,COVID-19 Deaths
2020,9,By Month,North Carolina,25-34,0
2020,9,By Month,North Carolina,35-44,12
2020,9,By Month,North Carolina,45-54,38
2020,9,By Month,North Carolina,55-64,84
2020,9,By Month,North Carolina,65-74,207
2020,9,By Month,North Carolina,75-84,286
2020,9,By Month,North Carolina,85+,280
2020,9,By Month,North Carolina,Not stated,0
2020,10,By Month,North Carolina,0-24,0
2020,10,By Month,North Carolina,25-34,0
2020,10,By Month,North Carolina,35-44,10
2020,10,By Month,North Carolina,45-54,28
2020,10,By Month,North Carolina,55-64,107
2020,10,By Month,North Carolina,65-74,232
2020,10,By Month,North Carolina,75-84,301
2020,10,By Month,North Carolina,85+,302
2020,10,By Month,North Carolina,Not stated,0
2020,11,By Month,North Carolina,0-24,0
2020,11,By Month,North Carolina,25-34,0
2020,11,By Month,North Carolina,35-44,14
2020,11,By Month,North Carolina,45-54,51
2020,11,By Month,North Carolina,55-64,126
2020,11,By Month,North Carolina,65-74,299
2020,11,By Month,North Carolina,75-84,390
2020,11,By Month,North Carolina,85+,397
2020,11,By Month,North Carolina,Not stated,0
2020,12,By Month,North Carolina,0-24,0
2020,12,By Month,North Carolina,25-34,11
2020,12,By Month,North Carolina,35-44,32
2020,12,By Month,North Carolina,45-54,94
2020,12,By Month,North Carolina,55-64,247
2020,12,By Month,North Carolina,65-74,541
2020,12,By Month,North Carolina,75-84,744
2020,12,By Month,North Carolina,85+,835
2020,12,By Month,North Carolina,Not stated,0
2021,1,By Month,North Carolina,0-24,0
2021,1,By Month,North Carolina,25-34,22
2021,1,By Month,North Carolina,35-44,50
2021,1,By Month,North Carolina,45-54,121
2021,1,By Month,North Carolina,55-64,397
2021,1,By Month,North Carolina,65-74,888
2021,1,By Month,North Carolina,75-84,1080
2021,1,By Month,North Carolina,85+,1133
2021,1,By Month,North Carolina,Not stated,0
2021,2,By Month,North Carolina,0-24,0
2021,2,By Month,North Carolina,25-34,10
2021,2,By Month,North Carolina,35-44,30
2021,2,By Month,North Carolina,45-54,81
2021,2,By Month,North Carolina,55-64,184
2021,2,By Month,North Carolina,65-74,423
2021,2,By Month,North Carolina,75-84,488
2021,2,By Month,North Carolina,85+,472
2021,2,By Month,North Carolina,Not stated,0
2021,3,By Month,North Carolina,0-24,0
2021,3,By Month,North Carolina,25-34,0
2021,3,By Month,North Carolina,35-44,11
2021,3,By Month,North Carolina,45-54,24
2021,3,By Month,North Carolina,55-64,126
2021,3,By Month,North Carolina,65-74,174
2021,3,By Month,North Carolina,75-84,181
2021,3,By Month,North Carolina,85+,131
2021,3,By Month,North Carolina,Not stated,0
2021,4,By Month,North Carolina,0-24,0
2021,4,By Month,North Carolina,25-34,0
2021,4,By Month,North Carolina,35-44,25
2021,4,By Month,North Carolina,45-54,40
2021,4,By Month,North Carolina,55-64,90
2021,4,By Month,North Carolina,65-74,126
2021,4,By Month,North Carolina,75-84,125
2021,4,By Month,North Carolina,85+,85
2021,4,By Month,North Carolina,Not stated,0
2021,5,By Month,North Carolina,0-24,0
2021,5,By Month,North Carolina,25-34,0
2021,5,By Month,North Carolina,35-44,17
2021,5,By Month,North Carolina,45-54,49
2021,5,By Month,North Carolina,55-64,117
2021,5,By Month,North Carolina,65-74,133
2021,5,By Month,North Carolina,75-84,115
2021,5,By Month,North Carolina,85+,77
2021,5,By Month,North Carolina,Not stated,0
2021,6,By Month,North Carolina,0-24,0
2021,6,By Month,North Carolina,25-34,0
2021,6,By Month,North Carolina,35-44,14
2021,6,By Month,North Carolina,45-54,33
2021,6,By Month,North Carolina,55-64,55
2021,6,By Month,North Carolina,65-74,69
2021,6,By Month,North Carolina,75-84,58
2021,6,By Month,North Carolina,85+,29
2021,6,By Month,North Carolina,Not stated,0
2021,7,By Month,North Carolina,0-24,0
2021,7,By Month,North Carolina,25-34,0
2021,7,By Month,North Carolina,35-44,20
2021,7,By Month,North Carolina,45-54,38
2021,7,By Month,North Carolina,55-64,63
2021,7,By Month,North Carolina,65-74,74
2021,7,By Month,North Carolina,75-84,61
2021,7,By Month,North Carolina,85+,57
2021,7,By Month,North Carolina,Not stated,0
2021,8,By Month,North Carolina,0-24,10
2021,8,By Month,North Carolina,25-34,31
2021,8,By Month,North Carolina,35-44,90
2021,8,By Month,North Carolina,45-54,202
2021,8,By Month,North Carolina,55-64,362
2021,8,By Month,North Carolina,65-74,400
2021,8,By Month,North Carolina,75-84,333
2021,8,By Month,North Carolina,85+,212
2021,8,By Month,North Carolina,Not stated,0
2021,9,By Month,North Carolina,0-24,14
2021,9,By Month,North Carolina,25-34,70
2021,9,By Month,North Carolina,35-44,156
2021,9,By Month,North Carolina,45-54,332
2021,9,By Month,North Carolina,55-64,626
2021,9,By Month,North Carolina,65-74,657
2021,9,By Month,North Carolina,75-84,495
2021,9,By Month,North Carolina,85+,302
2021,9,By Month,North Carolina,Not stated,0
2021,10,By Month,North Carolina,0-24,11
2021,10,By Month,North Carolina,25-34,39
2021,10,By Month,North Carolina,35-44,70
2021,10,By Month,North Carolina,45-54,206
2021,10,By Month,North Carolina,55-64,394
2021,10,By Month,North Carolina,65-74,367
2021,10,By Month,North Carolina,75-84,332
2021,10,By Month,North Carolina,85+,200
2021,10,By Month,North Carolina,Not stated,0
2021,11,By Month,North Carolina,0-24,0
2021,11,By Month,North Carolina,25-34,12
2021,11,By Month,North Carolina,35-44,27
2021,11,By Month,North Carolina,45-54,77
2021,11,By Month,North Carolina,55-64,144
2021,11,By Month,North Carolina,65-74,181
2021,11,By Month,North Carolina,75-84,155
2021,11,By Month,North Carolina,85+,83
2021,11,By Month,North Carolina,Not stated,0
2021,12,By Month,North Carolina,0-24,0
2021,12,By Month,North Carolina,25-34,17
2021,12,By Month,North Carolina,35-44,50
2021,12,By Month,North Carolina,45-54,80
2021,12,By Month,North Carolina,55-64,186
2021,12,By Month,North Carolina,65-74,230
2021,12,By Month,North Carolina,75-84,262
2021,12,By Month,North Carolina,85+,171
2021,12,By Month,North Carolina,Not stated,0
2022,1,By Month,North Carolina,0-24,11
2022,1,By Month,North Carolina,25-34,28
2022,1,By Month,North Carolina,35-44,74
2022,1,By Month,North Carolina,45-54,197
2022,1,By Month,North Carolina,55-64,407
2022,1,By Month,North Carolina,65-74,632
2022,1,By Month,North Carolina,75-84,623
2022,1,By Month,North Carolina,85+,540
2022,1,By Month,North Carolina,Not stated,0
2022,2,By Month,North Carolina,0-24,0
2022,2,By Month,North Carolina,25-34,17
2022,2,By Month,North Carolina,35-44,41
2022,2,By Month,North Carolina,45-54,114
2022,2,By Month,North Carolina,55-64,339
2022,2,By Month,North Carolina,65-74,464
2022,2,By Month,North Carolina,75-84,576
2022,2,By Month,North Carolina,85+,464
2022,2,By Month,North Carolina,Not stated,0
2022,3,By Month,North Carolina,0-24,0
2022,3,By Month,North Carolina,25-34,0
2022,3,By Month,North Carolina,35-44,0
2022,3,By Month,North Carolina,45-54,28
2022,3,By Month,North Carolina,55-64,74
2022,3,By Month,North Carolina,65-74,171
2022,3,By Month,North Carolina,75-84,181
2022,3,By Month,North Carolina,85+,141
2022,3,By Month,North Carolina,Not stated,0
2022,4,By Month,North Carolina,0-24,0
2022,4,By Month,North Carolina,25-34,0
2022,4,By Month,North Carolina,35-44,0
2022,4,By Month,North Carolina,45-54,10
2022,4,By Month,North Carolina,55-64,25
2022,4,By Month,North Carolina,65-74,42
2022,4,By Month,North Carolina,75-84,55
2022,4,By Month,North Carolina,85+,55
2022,4,By Month,North Carolina,Not stated,0
2022,5,By Month,North Carolina,0-24,0
2022,5,By Month,North Carolina,25-34,0
2022,5,By Month,North Carolina,35-44,0
2022,5,By Month,North Carolina,45-54,0
2022,5,By Month,North Carolina,55-64,18
2022,5,By Month,North Carolina,65-74,56
2022,5,By Month,North Carolina,75-84,70
2022,5,By Month,North Carolina,85+,84
2022,5,By Month,North Carolina,Not stated,0
2022,6,By Month,North Carolina,0-24,0
2022,6,By Month,North Carolina,25-34,0
2022,6,By Month,North Carolina,35-44,0
2022,6,By Month,North Carolina,45-54,17
2022,6,By Month,North Carolina,55-64,31
2022,6,By Month,North Carolina,65-74,55
2022,6,By Month,North Carolina,75-84,98
2022,6,By Month,North Carolina,85+,120
2022,6,By Month,North Carolina,Not stated,0
2022,7,By Month,North Carolina,0-24,0
2022,7,By Month,North Carolina,25-34,0
2022,7,By Month,North Carolina,35-44,0
2022,7,By Month,North Carolina,45-54,17
2022,7,By Month,North Carolina,55-64,48
2022,7,By Month,North Carolina,65-74,76
2022,7,By Month,North Carolina,75-84,139
2022,7,By Month,North Carolina,85+,158
2022,7,By Month,North Carolina,Not stated,0
2022,8,By Month,North Carolina,0-24,0
2022,8,By Month,North Carolina,25-34,0
2022,8,By Month,North Carolina,35-44,10
2022,8,By Month,North Carolina,45-54,24
2022,8,By Month,North Carolina,55-64,51
2022,8,By Month,North Carolina,65-74,112
2022,8,By Month,North Carolina,75-84,126
2022,8,By Month,North Carolina,85+,167
2022,8,By Month,North Carolina,Not stated,0
2022,9,By Month,North Carolina,0-24,0
2022,9,By Month,North Carolina,25-34,0
2022,9,By Month,North Carolina,35-44,0
2022,9,By Month,North Carolina,45-54,18
2022,9,By Month,North Carolina,55-64,46
2022,9,By Month,North Carolina,65-74,84
2022,9,By Month,North Carolina,75-84,131
2022,9,By Month,North Carolina,85+,141
2022,9,By Month,North Carolina,Not stated,0
2022,10,By Month,North Carolina,0-24,0
2022,10,By Month,North Carolina,25-34,0
2022,10,By Month,North Carolina,35-44,0
2022,10,By Month,North Carolina,45-54,11
2022,10,By Month,North Carolina,55-64,32
2022,10,By Month,North Carolina,65-74,77
2022,10,By Month,North Carolina,75-84,111
2022,10,By Month,North Carolina,85+,133
2022,10,By Month,North Carolina,Not stated,0
2022,11,By Month,North Carolina,0-24,0
2022,11,By Month,North Carolina,25-34,0
2022,11,By Month,North Carolina,35-44,0
2022,11,By Month,North Carolina,45-54,16
2022,11,By Month,North Carolina,55-64,34
2022,11,By Month,North Carolina,65-74,56
2022,11,By Month,North Carolina,75-84,96
2022,11,By Month,North Carolina,85+,119
2022,11,By Month,North Carolina,Not stated,0
2022,12,By Month,North Carolina,0-24,0
2022,12,By Month,North Carolina,25-34,0
2022,12,By Month,North Carolina,35-44,0
2022,12,By Month,North Carolina,45-54,13
2022,12,By Month,North Carolina,55-64,37
2022,12,By Month,North Carolina,65-74,65
2022,12,By Month,North Carolina,75-84,133
2022,12,By Month,North Carolina,85+,145
2022,12,By Month,North Carolina,Not stated,0
2023,1,By Month,North Carolina,0-24,0
2023,1,By Month,North Carolina,25-34,0
2023,1,By Month,North Carolina,35-44,0
2023,1,By Month,North Carolina,45-54,12
2023,1,By Month,North Carolina,55-64,54
2023,1,By Month,North Carolina,65-74,119
2023,1,By Month,North Carolina,75-84,232
2023,1,By Month,North Carolina,85+,247
2023,1,By Month,North Carolina,Not stated,0
2023,2,By Month,North Carolina,0-24,0
2023,2,By Month,North Carolina,25-34,0
2023,2,By Month,North Carolina,35-44,0
2023,2,By Month,North Carolina,45-54,0
2023,2,By Month,North Carolina,55-64,23
2023,2,By Month,North Carolina,65-74,81
2023,2,By Month,North Carolina,75-84,105
2023,2,By Month,North Carolina,85+,123
2023,2,By Month,North Carolina,Not stated,0
2023,3,By Month,North Carolina,0-24,0
2023,3,By Month,North Carolina,25-34,0
2023,3,By Month,North Carolina,35-44,0
2023,3,By Month,North Carolina,45-54,0
2023,3,By Month,North Carolina,55-64,19
2023,3,By Month,North Carolina,65-74,40
2023,3,By Month,North Carolina,75-84,83
2023,3,By Month,North Carolina,85+,101
2023,3,By Month,North Carolina,Not stated,0
2023,4,By Month,North Carolina,0-24,0
2023,4,By Month,North Carolina,25-34,0
2023,4,By Month,North Carolina,35-44,0
2023,4,By Month,North Carolina,45-54,0
2023,4,By Month,North Carolina,55-64,24
2023,4,By Month,North Carolina,65-74,39
2023,4,By Month,North Carolina,75-84,44
2023,4,By Month,North Carolina,85+,43
2023,4,By Month,North Carolina,Not stated,0
2023,5,By Month,North Carolina,0-24,0
2023,5,By Month,North Carolina,25-34,0
2023,5,By Month,North Carolina,35-44,0
2023,5,By Month,North Carolina,45-54,0
2023,5,By Month,North Carolina,55-64,0
2023,5,By Month,North Carolina,65-74,15
2023,5,By Month,North Carolina,75-84,43
2023,5,By Month,North Carolina,85+,44
2023,5,By Month,North Carolina,Not stated,0
2023,6,By Month,North Carolina,0-24,0
2023,6,By Month,North Carolina,25-34,0
2023,6,By Month,North Carolina,35-44,0
2023,6,By Month,North Carolina,45-54,0
2023,6,By Month,North Carolina,55-64,0
2023,6,By Month,North Carolina,65-74,16
2023,6,By Month,North Carolina,75-84,32
2023,6,By Month,North Carolina,85+,31
2023,6,By Month,North Carolina,Not stated,0
2023,7,By Month,North Carolina,0-24,0
2023,7,By Month,North Carolina,25-34,0
2023,7,By Month,North Carolina,35-44,0
2023,7,By Month,North Carolina,45-54,0
2023,7,By Month,North Carolina,55-64,0
2023,7,By Month,North Carolina,65-74,15
2023,7,By Month,North Carolina,75-84,34
2023,7,By Month,North Carolina,85+,34
2023,7,By Month,North Carolina,Not stated,0
2023,8,By Month,North Carolina,0-24,0
2023,8,By Month,North Carolina,25-34,0
2023,8,By Month,North Carolina,35-44,0
2023,8,By Month,North Carolina,45-54,0
2023,8,By Month,North Carolina,55-64,0
2023,8,By Month,North Carolina,65-74,20
2023,8,By Month,North Carolina,75-84,43
2023,8,By Month,North Carolina,85+,65
2023,8,By Month,North Carolina,Not stated,0
2023,9,By Month,North Carolina,0-24,0
2023,9,By Month,North Carolina,25-34,0
2023,9,By Month,North Carolina,35-44,0
2023,9,By Month,North Carolina,45-54,0
2023,9,By Month,North Carolina,55-64,0
2023,9,By Month,North Carolina,65-74,21
2023,9,By Month,North Carolina,75-84,35
2023,9,By Month,North Carolina,85+,42
2023,9,By Month,North Carolina,Not stated,0
2020,1,By Month,North Dakota,0-24,0
2020,1,By Month,North Dakota,25-34,0
2020,1,By Month,North Dakota,35-44,0
2020,1,By Month,North Dakota,45-54,0
2020,1,By Month,North Dakota,55-64,0
2020,1,By Month,North Dakota,65-74,0
2020,1,By Month,North Dakota,75-84,0
2020,1,By Month,North Dakota,85+,0
2020,1,By Month,North Dakota,Not stated,0
2020,2,By Month,North Dakota,0-24,0
2020,2,By Month,North Dakota,25-34,0
2020,2,By Month,North Dakota,35-44,0
2020,2,By Month,North Dakota,45-54,0
2020,2,By Month,North Dakota,55-64,0
2020,2,By Month,North Dakota,65-74,0
2020,2,By Month,North Dakota,75-84,0
2020,2,By Month,North Dakota,85+,0
2020,2,By Month,North Dakota,Not stated,0
2020,3,By Month,North Dakota,0-24,0
2020,3,By Month,North Dakota,25-34,0
2020,3,By Month,North Dakota,35-44,0
2020,3,By Month,North Dakota,45-54,0
2020,3,By Month,North Dakota,55-64,0
2020,3,By Month,North Dakota,65-74,0
2020,3,By Month,North Dakota,75-84,0
2020,3,By Month,North Dakota,85+,0
2020,3,By Month,North Dakota,Not stated,0
2020,4,By Month,North Dakota,0-24,0
2020,4,By Month,North Dakota,25-34,0
2020,4,By Month,North Dakota,35-44,0
2020,4,By Month,North Dakota,45-54,0
2020,4,By Month,North Dakota,55-64,0
2020,4,By Month,North Dakota,65-74,0
2020,4,By Month,North Dakota,75-84,0
2020,4,By Month,North Dakota,85+,0
2020,4,By Month,North Dakota,Not stated,0
2020,5,By Month,North Dakota,0-24,0
2020,5,By Month,North Dakota,25-34,0
2020,5,By Month,North Dakota,35-44,0
2020,5,By Month,North Dakota,45-54,0
2020,5,By Month,North Dakota,55-64,0
2020,5,By Month,North Dakota,65-74,0
2020,5,By Month,North Dakota,75-84,12
2020,5,By Month,North Dakota,85+,25
2020,5,By Month,North Dakota,Not stated,0
2020,6,By Month,North Dakota,0-24,0
2020,6,By Month,North Dakota,25-34,0
2020,6,By Month,North Dakota,35-44,0
2020,6,By Month,North Dakota,45-54,0
2020,6,By Month,North Dakota,55-64,0
2020,6,By Month,North Dakota,65-74,0
2020,6,By Month,North Dakota,75-84,0
2020,6,By Month,North Dakota,85+,0
2020,6,By Month,North Dakota,Not stated,0
